loan_id,age,employment_status,tenure_months,annual_income,residence_type,dependents,credit_score,delinquencies_12m,inquiries_6m,revolving_utilization,total_open_accounts,months_since_last_delinquency,loan_amount,term_months,interest_rate,installment_amount,purpose,months_on_book,current_balance,missed_payments_3m,days_past_due,payment_to_income_ratio,unemployment_rate,inflation_rate,cash_rate_proxy,region,region_risk_index,default_12m,lgd,ead,ecl_true
1265,29,Employed,21,69516.0,Rent,1,618,1,0,0.2614864440085674,9,3,10109.0,36,0.1154675951574355,333.58,Other,53,505.45,0,0,0.05758329017780079,5.8314728878803255,4.284630607047788,4.882708042607168,Outer Metro,1.0,1,0.720279511152255,505.45,51.90389788468445
1266,27,Student,23,33896.0,Rent,1,652,0,2,0.6130145703479262,8,94,4852.0,48,0.138617764378902,132.25,Other,25,2324.92,0,0,0.04681968373849422,7.0567300955970405,2.7974943275265964,3.9506661889957266,Regional,1.08,0,0.6007293163987012,2324.92,263.35993854882565
1267,31,Employed,35,80033.0,Own,1,628,0,2,0.2707209755958607,10,52,24832.0,60,0.10435415162027596,532.94,Car,50,4138.67,0,0,0.07990803793435208,5.258104908808932,5.878522902578155,4.852847804548441,Inner Metro,0.95,0,0.49072469525775153,4138.67,293.5350712932398
1268,35,Employed,52,56776.0,Own,1,647,0,0,0.4762428112521596,5,95,7265.0,24,0.10547978179462694,337.08,Debt Consolidation,21,908.12,0,0,0.0712441876849373,5.076057399492092,3.404084661727744,3.6597300090514095,Remote,1.18,0,0.5834333690056581,908.12,61.59292431326552
1269,32,Unemployed,8,25260.0,Rent,0,622,1,1,0.20251994379273836,9,13,3764.0,36,0.11180084973911932,123.55,Home Improvement,55,188.2,0,0,0.05869358669833729,5.050629327153473,2.570709965372063,4.66375667810167,Outer Metro,1.0,0,0.7328595195227574,188.2,26.247974502343304
1270,52,Unemployed,3,18000.0,Rent,0,649,0,3,0.26888534407575587,6,81,3072.0,36,0.12165488187805643,102.28,Debt Consolidation,6,2560.0,0,0,0.06818666666666667,4.580858948730317,3.0001226271997603,5.293201824104369,Outer Metro,1.0,0,0.6163589441936056,2560.0,203.01178767338035
1271,18,Employed,29,18000.0,Rent,0,632,0,1,0.4882584366251582,8,75,2398.0,60,0.09025816219093649,49.81,Medical,51,359.7,0,0,0.03320666666666667,6.604116905543056,4.864461313516733,4.486546622161661,Remote,1.18,0,0.6337962993265936,359.7,40.36452184324131
1272,39,Unemployed,5,18000.0,Mortgage,0,553,1,4,0.4716111802974805,8,9,2000.0,48,0.1566544350425908,56.34,Medical,47,100.0,0,0,0.03756,5.312859710018524,3.091437930530633,5.602988010411627,Inner Metro,0.95,0,0.699664013991178,100.0,30.983081144430415
1273,21,Employed,42,40195.0,Own,0,641,0,1,0.5340713471225877,10,72,4059.0,24,0.10245847430110187,187.76,Car,55,202.95,0,0,0.056054733175768125,3.0,5.97168832805977,5.891269973744491,Inner Metro,0.95,0,0.6153707466853547,202.95,7.6322429610350335
1274,49,Employed,12,35710.0,Own,1,636,1,1,0.3471660423823078,13,14,9713.0,36,0.13356714968462,328.94,Debt Consolidation,19,4586.69,1,21,0.1105371044525343,6.638744745543928,4.83142361019768,5.636205771642011,Outer Metro,1.0,0,0.6484453472531465,4586.69,632.5387968252935
1275,29,Self-employed,47,52626.0,Mortgage,0,627,1,1,0.4213436930564819,4,9,20792.0,36,0.14070407440883628,711.33,Home Improvement,51,1039.6,0,0,0.16220043324592406,6.344601899243015,5.119969682057135,4.561451103614033,Inner Metro,0.95,0,0.6577460489496173,1039.6,147.68615243073944
1276,37,Employed,93,58548.0,Own,0,578,2,2,0.5011877468577964,9,15,6210.0,48,0.10180769671104198,158.04,Debt Consolidation,18,3881.25,0,0,0.03239188358270137,5.9219211887745296,3.455673546946111,3.5671556693920574,Inner Metro,0.95,0,0.6868689728195619,3881.25,1025.7410689445423
1277,53,Employed,95,54732.0,Mortgage,0,744,0,1,0.29884252792227495,8,48,5468.0,48,0.05284884208469536,126.63,Car,11,4214.92,0,0,0.027763648322736242,3.0,3.1921193720274883,3.504395907641269,Inner Metro,0.95,0,0.6076555196338536,4214.92,43.57822931122882
1278,20,Self-employed,26,57911.0,Mortgage,3,619,0,4,0.42718983066522564,6,68,17713.0,60,0.11303324014674733,387.81,Debt Consolidation,34,7675.63,0,0,0.0803598625477025,5.1964620127753545,4.042804395039156,5.043535238971307,Inner Metro,0.95,0,0.5948092804134985,7675.63,594.3623756218758
1279,53,Employed,23,40796.0,Rent,4,687,1,0,0.2042535474544733,15,7,4628.0,24,0.10095335291102889,213.76,Home Improvement,19,964.17,0,0,0.06287675262280616,6.272113578644564,2.456700335854541,4.768068897757357,Regional,1.08,1,0.637721618444503,964.17,53.1762453522706
1280,43,Employed,20,31076.0,Mortgage,1,694,0,1,0.12061538602433439,6,74,9585.0,48,0.08797033310067257,237.6,Home Improvement,53,479.25,0,0,0.09174925987900631,5.655399269937804,4.614134512712738,4.441750712636716,Outer Metro,1.0,1,0.5687671216043796,479.25,16.20778502683708
1281,33,Employed,27,100661.0,Mortgage,1,715,0,0,0.20808444125922382,9,84,30309.0,24,0.08996293494804547,1384.61,Debt Consolidation,34,1515.45,0,0,0.16506213925949473,5.446181621090562,5.192438641713174,3.9693875009541415,Inner Metro,0.95,0,0.6222942239640674,1515.45,46.533865819935286
1282,18,Self-employed,47,23726.0,Rent,1,694,0,4,0.24627227322876616,13,29,8664.0,48,0.10637309769480575,222.4,Debt Consolidation,32,2888.0,0,0,0.11248419455449718,6.2746152208664565,3.100369388893236,4.5128173905711755,Inner Metro,0.95,0,0.6015927554777645,2888.0,147.99399024101191
1283,59,Student,11,18000.0,Mortgage,1,685,0,0,0.09886734767160313,6,91,5116.0,24,0.08696098209881876,233.01,Debt Consolidation,8,3410.67,0,0,0.15534,5.367169953432695,4.89669429561565,3.121621753337096,Inner Metro,0.95,0,0.5876023683739935,3410.67,185.28621839963319
1284,34,Unemployed,30,21520.0,Mortgage,0,723,0,0,0.1913012379227765,11,73,5492.0,72,0.10244893659836814,102.42,Debt Consolidation,58,1067.89,0,0,0.05711152416356877,6.644349261721752,4.331047053688833,3.856154367397828,Outer Metro,1.0,1,0.6009124347601653,1067.89,119.08920619129731
1285,45,Employed,86,30789.0,Mortgage,0,705,0,0,0.20024082096121998,8,52,4114.0,36,0.0908617355326378,130.99,Car,5,3542.61,0,0,0.051053298255870606,5.39410813793853,5.451122026604246,4.29739828643844,Regional,1.08,0,0.6250191427569437,3542.61,90.58901600407756
1286,40,Employed,53,33989.0,Mortgage,2,554,1,6,0.5291101380229241,8,0,10398.0,60,0.11316781671208107,227.72,Home Improvement,11,8491.7,0,0,0.08039777575097826,5.298620891620919,6.136690089284052,5.200943929581317,Regional,1.08,0,0.6601462620415869,8491.7,2116.1494020134746
1287,61,Employed,93,31602.0,Own,1,652,0,2,0.2731861269870382,7,64,9887.0,36,0.1251791935769361,330.84,Debt Consolidation,38,494.35,0,0,0.12562749193089043,6.270896426298416,5.016270168496243,5.474139456934466,Inner Metro,0.95,0,0.5470086878677427,494.35,34.76807440110903
1288,26,Employed,53,58975.0,Own,1,693,0,0,0.2629560030814812,9,70,14123.0,36,0.07277791152032718,437.87,Other,44,706.15,0,0,0.08909605765154727,4.721695682443726,3.9268335607605525,3.0,Inner Metro,0.95,0,0.6176598982083309,706.15,23.870532183098973
1289,50,Employed,26,41455.0,Own,1,631,0,2,0.4529548949528672,8,76,3619.0,36,0.0590677133791951,109.94,Medical,12,2412.67,0,0,0.031824387890483655,3.8833094174622875,5.567498723485326,3.0,Outer Metro,1.0,0,0.5685076852471644,2412.67,151.7977727342347
1290,58,Employed,150,44222.0,Mortgage,3,664,0,1,0.22931081644269724,10,48,5454.0,36,0.08538975601618934,172.27,Debt Consolidation,43,272.7,0,0,0.04674686807471395,5.204561637406982,4.061502470082315,5.215309510655215,Outer Metro,1.0,0,0.6290602496406172,272.7,8.580304829472068
1291,25,Student,11,28332.0,Rent,3,678,0,0,0.37333675846965375,5,77,5393.0,60,0.12097786401927167,120.23,Other,18,3775.1,0,0,0.05092333756882677,5.908449429469433,3.654785201366553,4.602915598119602,Outer Metro,1.0,0,0.6183855315620832,3775.1,451.4845982927369
1292,36,Unemployed,7,18000.0,Mortgage,3,620,0,1,0.3853530862911889,8,65,4682.0,72,0.12497385337063681,92.75,Debt Consolidation,2,4551.94,1,24,0.06183333333333333,6.310435039457664,3.2072971782695245,5.1282466123448565,Outer Metro,1.0,0,0.5913263167900278,4551.94,784.9784009987162
1293,42,Employed,67,47592.0,Own,1,681,1,0,0.20153742963635485,12,7,9060.0,72,0.10602773817280708,170.61,Debt Consolidation,24,6040.0,0,0,0.04301815431164902,6.3170794260008805,4.127087535951358,3.877785941159904,Outer Metro,1.0,0,0.6368382963609605,6040.0,520.9414093406623
1294,46,Unemployed,5,18000.0,Own,1,700,0,1,0.2780917568696686,4,32,3275.0,24,0.09520539840932125,150.4,Debt Consolidation,41,163.75,0,0,0.10026666666666667,5.117622190646904,5.306699840335922,3.9334516987411643,Inner Metro,0.95,0,0.6207908050925427,163.75,13.309425305679639
1295,44,Unemployed,11,18000.0,Mortgage,3,600,1,1,0.3154924995106306,5,20,5762.0,24,0.09185528349844103,263.73,Car,52,288.1,0,0,0.17582,4.994355933469151,2.659071365829644,3.763016640275854,Inner Metro,0.95,0,0.6959204902016147,288.1,67.404971285037
1296,50,Unemployed,35,32739.0,Own,0,682,0,1,0.4537406756240251,4,106,10351.0,48,0.09772710188453614,261.4,Debt Consolidation,11,7978.9,0,0,0.09581233391368092,4.4894608666064295,2.38779930481575,3.0,Inner Metro,0.95,0,0.6209311239907992,7978.9,1221.6965979608137
1297,38,Employed,21,35604.0,Rent,2,653,1,1,0.4440270834844695,9,7,4416.0,36,0.09763333749705982,142.0,Other,12,2944.0,0,0,0.0478597910347152,5.499851264776454,2.4136189605472573,3.380050411536374,Inner Metro,0.95,0,0.6894590688623415,2944.0,246.0225433159729
1298,42,Employed,12,22268.0,Mortgage,2,702,0,1,0.23385206810882925,9,58,7187.0,36,0.06726605561287163,221.02,Home Improvement,41,359.35,0,0,0.11910544278785702,3.230651192496207,5.328445732396035,3.4326816559359425,Inner Metro,0.95,0,0.6385541126619912,359.35,9.880192044128837
1299,25,Employed,57,59425.0,Own,0,583,2,1,0.3634096440764278,1,23,9696.0,24,0.0870344391255933,441.64,Car,36,484.8,0,0,0.08918266722759781,5.227311083758887,4.517704546155796,3.5732073809123106,Outer Metro,1.0,0,0.6555479697046208,484.8,32.967280395579394
1300,27,Self-employed,30,36295.0,Own,3,666,0,1,0.3892201366180621,6,49,4239.0,24,0.13453959782145367,202.43,Debt Consolidation,34,211.95,0,0,0.06692822702851632,8.619616821925396,5.916816260246398,3.5270492527767283,Inner Metro,0.95,1,0.55887887347055,211.95,20.545141584243826
1301,37,Employed,34,40152.0,Mortgage,1,639,1,0,0.5775387420007007,6,20,6698.0,48,0.08029271210490241,163.61,Car,14,4744.42,0,0,0.048897190675433355,3.3953639051334945,3.325305302052387,3.581033021179384,Inner Metro,0.95,0,0.658252759454181,4744.42,387.5263781417273
1302,34,Employed,39,59504.0,Mortgage,1,662,0,1,0.16344236485199443,9,14,12066.0,72,0.07826475773360358,210.54,Debt Consolidation,42,5027.5,1,22,0.04245899435332078,5.388202729149159,2.410480543641601,4.2636144533477465,Outer Metro,1.0,0,0.626279576264756,5027.5,148.5420342486244
1303,45,Employed,56,36566.0,Mortgage,1,677,0,1,0.18480252787606072,7,49,7817.0,24,0.08489450163340602,355.29,Home Improvement,16,2605.67,0,0,0.1165968385932287,5.653402948554753,6.024079741967897,5.0503946949584115,Regional,1.08,0,0.5716635023660641,2605.67,93.23303666350961
1304,18,Employed,86,29670.0,Mortgage,2,657,1,1,0.35079511879123443,9,14,11041.0,36,0.09107904061725389,351.66,Home Improvement,13,7053.97,0,0,0.14222851365015168,5.80775805140089,3.04391633795314,3.0,Inner Metro,0.95,0,0.6624678520677661,7053.97,599.4664047190478
1305,43,Employed,23,47568.0,Rent,0,612,1,2,0.203138826186032,5,20,6525.0,36,0.07690679570631426,203.54,Debt Consolidation,13,4168.75,0,0,0.05134712411705348,4.040028363512896,4.878622848195715,3.5596365454458962,Regional,1.08,0,0.5960609223369886,4168.75,199.00731854265558
1306,46,Employed,87,44853.0,Rent,2,684,0,2,0.5163325592465002,8,61,9661.0,36,0.11353765106180484,317.91,Car,53,483.05,0,0,0.08505384255233764,5.818704053283124,2.265515209492989,3.5965757091425323,Regional,1.08,0,0.6608417215022341,483.05,16.2103619216011
1307,18,Student,26,34098.0,Mortgage,1,627,1,0,0.2973739042838514,4,11,3315.0,36,0.0654666973589434,101.67,Medical,10,2394.17,0,0,0.035780397677283124,4.5585921300244605,4.235010125752405,3.0,Outer Metro,1.0,0,0.6268616919179476,2394.17,160.56529861507815
1308,56,Employed,55,53964.0,Mortgage,1,721,1,2,0.18309988124672777,7,0,5801.0,60,0.0673622140498446,114.15,Car,14,4447.43,0,0,0.025383589059372918,3.486899847010492,3.787924328809427,5.607194940311166,Outer Metro,1.0,1,0.6572851059651998,4447.43,167.33119034542628
1309,60,Employed,12,71899.0,Rent,2,704,0,1,0.3821957503127361,8,55,12417.0,60,0.11962980369368043,275.98,Medical,23,7657.15,1,24,0.046061280407237934,6.342348769995825,2.1488649527665524,3.3887636370625156,Inner Metro,0.95,0,0.6096373098897999,7657.15,546.3370323096269
1310,50,Employed,9,25726.0,Mortgage,1,641,1,0,0.06180890274989746,6,0,6204.0,60,0.09738232033628215,131.02,Car,32,2895.2,2,36,0.06111482546839773,5.9975377712578215,6.459524378782664,4.912464344290979,Regional,1.08,0,0.662999297461536,2895.2,351.0598159100337
1311,36,Employed,49,39485.0,Rent,1,636,0,2,0.2541704253554337,8,53,10427.0,60,0.06658818736318171,204.79,Other,3,9905.65,1,20,0.06223831834874003,4.040125052849516,2.8451615699847563,3.707609639326865,Inner Metro,0.95,0,0.6470809430963013,9905.65,466.54455249567707
1312,35,Employed,19,33116.0,Rent,0,607,0,1,0.7186298799466002,5,41,4795.0,24,0.1329522829588475,228.63,Car,56,239.75,0,0,0.08284696219350163,4.5474430274301385,2.7842412436092965,5.765118095459719,Regional,1.08,0,0.6850259312864151,239.75,26.413430781814544
1313,32,Employed,58,54499.0,Own,1,698,0,2,0.6199937332565615,9,66,15377.0,48,0.09538987573095813,386.6,Debt Consolidation,21,8649.56,0,0,0.08512449769720547,4.5039850983502925,3.149335878166963,3.6502133609003478,Outer Metro,1.0,0,0.6369026935132339,8649.56,764.6930960685653
1314,38,Unemployed,3,18000.0,Rent,1,711,0,2,0.1838564886999503,10,46,3330.0,24,0.07331522871007982,149.59,Car,56,166.5,0,0,0.09972666666666667,3.2276984332332788,2.0,3.5787817960762762,Inner Metro,0.95,0,0.6788499161686069,166.5,10.007174530686177
1315,33,Employed,52,99405.0,Rent,1,709,0,1,0.015855222473165956,11,24,11507.0,60,0.09491431910448998,241.62,Debt Consolidation,30,5753.5,0,0,0.029167949298325033,6.114915685175941,3.574698031500846,4.313930745259148,Inner Metro,0.95,0,0.6027111590791221,5753.5,123.04806076843981
1316,42,Employed,22,56867.0,Own,2,621,0,0,0.7255304052658013,3,26,16923.0,36,0.16751053695049573,601.26,Debt Consolidation,27,4230.75,0,0,0.12687709919637047,6.159902089934245,3.1496857152961306,5.9964900300185535,Outer Metro,1.0,0,0.6212868700390165,4230.75,531.650356301239
1317,38,Employed,60,171115.0,Own,1,769,0,1,0.0803010481979379,10,54,39192.0,36,0.05590250652300875,1185.03,Medical,20,17418.67,0,0,0.0831041112701984,4.80086852203561,5.290007117149473,4.98831450550695,Outer Metro,1.0,0,0.5686407839342116,17418.67,322.52993365216435
1318,45,Self-employed,16,30992.0,Own,3,701,0,2,0.3017076671521657,7,62,4192.0,36,0.12218784067384739,139.67,Medical,54,209.6,0,0,0.054079762519359836,5.166249326083367,4.41071754559071,3.8317949635869923,Inner Metro,0.95,0,0.6262371678795248,209.6,8.402420623905307
1319,34,Unemployed,1,18000.0,Rent,0,638,0,0,0.617858839770598,3,43,3410.0,36,0.13033073431389547,114.95,Other,43,170.5,0,0,0.07663333333333333,5.337637565467792,2.351855277747033,4.673074141219144,Outer Metro,1.0,0,0.7021172133391816,170.5,30.3591484503452
1320,27,Employed,58,40529.0,Rent,1,588,1,0,0.5532268536553784,9,15,4305.0,48,0.11443608174591406,112.19,Debt Consolidation,39,807.19,1,23,0.03321769597078635,5.49327023032893,3.1506284894151997,3.9205329111104876,Regional,1.08,0,0.6829623147200782,807.19,96.65770709768856
1321,51,Employed,25,61185.0,Mortgage,1,724,0,1,0.23080587945374034,5,52,20078.0,24,0.09092400554349273,918.11,Debt Consolidation,5,15895.08,0,0,0.18006570237803385,3.5829649606757084,6.802438642683356,5.979315139289332,Outer Metro,1.0,0,0.6140184726058869,15895.08,408.34888245615895
1322,27,Employed,40,55950.0,Mortgage,1,732,1,0,0.3262266294513806,5,8,11753.0,36,0.1071012829069786,383.17,Home Improvement,33,979.42,0,0,0.08218123324396784,5.786133519068082,2.814558122970219,5.274330598890466,Outer Metro,1.0,0,0.6902231137124142,979.42,53.18636021573482
1323,36,Unemployed,10,24253.0,Mortgage,2,602,1,0,0.36140420058729933,8,19,7142.0,60,0.12056004135547917,159.07,Debt Consolidation,50,1190.33,0,0,0.0787053148064157,3.78939128674192,5.07059946569883,4.4586884210887705,Inner Metro,0.95,0,0.699548993415992,1190.33,313.20619450985197
1324,36,Unemployed,15,18000.0,Own,3,678,0,2,0.3213979980233706,14,54,4512.0,72,0.13213816867958153,91.08,Debt Consolidation,39,2068.0,1,34,0.060719999999999996,6.017650256137477,3.1158657289596023,4.6861992415812415,Regional,1.08,0,0.6354812821093546,2068.0,247.2939195193492
1325,39,Employed,87,43406.0,Rent,1,544,1,1,0.537460809127814,2,15,6211.0,72,0.10121715155565889,115.45,Home Improvement,17,4744.51,0,0,0.03191724646362254,3.922143795637823,2.696042201963489,3.860346657219582,Inner Metro,0.95,0,0.698799807413743,4744.51,1100.2360166508718
1326,37,Unemployed,22,20043.0,Mortgage,3,585,1,3,0.6556911463829183,5,9,4671.0,36,0.12038944660601462,155.23,Other,58,233.55,0,0,0.09293818290675047,3.6398695016016394,3.295570024009237,4.498229404840318,Regional,1.08,0,0.7753635136898115,233.55,79.75783495521014
1327,34,Self-employed,15,58988.0,Rent,3,574,1,1,0.6459108246753134,11,5,17357.0,36,0.13060520085434627,585.33,Car,33,1446.42,0,0,0.11907438801112091,5.1663537282426635,5.911515582612682,5.074300094255883,Inner Metro,0.95,0,0.7472733287820933,1446.42,466.3916072652458
1328,40,Employed,25,53922.0,Rent,3,635,0,2,0.40649343794729054,9,60,8629.0,36,0.0924341220632084,275.38,Car,50,431.45,0,0,0.06128407700011127,5.139393730939365,2.0924420375161805,5.384553943588772,Outer Metro,1.0,0,0.6233632176072266,431.45,25.57707466036883
1329,28,Employed,16,35397.0,Own,1,678,0,1,0.522110415025751,7,64,5142.0,60,0.1004550477831948,109.37,Debt Consolidation,49,942.7,0,0,0.03707771845071616,5.3244959711838815,4.853550538444295,4.0691691387575695,Inner Metro,0.95,0,0.5818479967690426,942.7,49.31568120592121
1330,36,Employed,9,53564.0,Mortgage,1,585,1,2,0.6787563378703285,11,17,15494.0,60,0.10554446755301146,333.44,Car,48,3098.8,1,18,0.07470091852736913,4.128717121001825,5.5852693068193995,3.0,Inner Metro,0.95,1,0.6720066052512581,3098.8,883.2638366993496
1331,39,Self-employed,72,25035.0,Mortgage,1,733,0,3,0.17390123900500848,7,39,6570.0,48,0.10111227430358752,166.98,Home Improvement,38,1368.75,0,0,0.08003834631515877,5.443381263073548,3.2824214747867,5.1925858023170255,Regional,1.08,0,0.5740927428648644,1368.75,25.284510477693942
1332,18,Employed,81,44803.0,Own,2,597,1,2,0.5649708489328624,13,10,8433.0,36,0.11420733542027954,277.77,Medical,35,421.65,1,23,0.07439769658281811,5.556390016348504,5.296128688971617,3.869998528798685,Outer Metro,1.0,0,0.648282139928912,421.65,39.42390124049305
1333,52,Employed,51,19233.0,Rent,0,700,0,2,0.6047927519352351,10,59,2172.0,36,0.1285234320784194,73.03,Debt Consolidation,20,965.33,0,0,0.04556543440960849,6.598855966549141,5.093811327190243,5.339726460611333,Outer Metro,1.0,0,0.6218055953929307,965.33,127.2344456429054
1334,61,Self-employed,19,98942.0,Own,2,627,1,1,0.3396353404789448,8,15,17600.0,72,0.09396418033806045,320.72,Home Improvement,11,14911.11,0,0,0.03889794020739424,5.4220392662042975,2.951452937369215,3.0,Remote,1.18,0,0.6586421181172354,14911.11,1674.8948958169833
1335,45,Employed,43,39205.0,Rent,0,684,0,0,0.3054072814323125,7,78,5622.0,60,0.09358275983821333,117.68,Debt Consolidation,43,1592.9,0,0,0.03601989542150236,4.48072941461246,2.7652522130610184,4.821894297819265,Remote,1.18,0,0.6345247206675717,1592.9,40.86483999985499
1336,34,Unemployed,14,18000.0,Own,3,653,0,1,0.38529955221789486,13,50,4520.0,60,0.08462500553133537,92.65,Debt Consolidation,0,4520.0,0,0,0.06176666666666667,3.5835253529429076,3.7998512778103657,4.292578947947276,Regional,1.08,0,0.6224630760010849,4520.0,364.20790549270765
1337,34,Employed,22,20543.0,Rent,3,658,0,2,0.19303133421413482,10,74,2955.0,36,0.05,88.56,Debt Consolidation,25,902.92,0,0,0.051731490045270896,3.363686907390526,4.140622095340735,4.050750137406271,Inner Metro,0.95,0,0.6501563961248584,902.92,23.5198611758667
